dim1,dim1,Cluster Rank,Break Rank,NoOfNNRequiredNNForClusterBreak,Noise Rank,NoOfNNRequiredForNoiseBreak,AbsoluteClusterRank,AbsoluteNoiseRank,AbsoluteRank,AbsoluteRankNormalised,ClusterNO,ClusterSize,NoOfNearestNeighbour,NoOfNoisePointsUsedToCalculateNoiseRank
234.621002,420.167999,0.6666666666666666,171.18411141224527,2,0.0,0,38.04091364716562,0.0,0.0,0.0,29,2676,5,0
459.317993,304.73999,1.0,126.59383871263246,0,3.416666666666666,0,126.59383871263246,0.0,0.0,0.0,29,2676,8,0
49.958,307.609009,0.0,0.0,0,0.9777777777777777,0,0.0,0.0,0.0,0.0,29,2676,10,0
624.659973,458.544006,0.0,0.0,0,0.6666666666666666,0,0.0,0.0,0.0,0.0,43,2167,3,0
520.026001,223.936996,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,16,579,10,0
429.557007,370.873993,0.23376623376623376,0.0,0,0.5,0,0.0,0.0,0.0,0.0,29,2676,7,0
403.957001,307.222992,0.0,0.0,0,4.464285714285714,0,0.0,4.464285714285714,0.0,0.0,29,2676,5,1
535.627014,140.856003,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,16,579,2,0
187.298996,103.68,0.0,0.0,0,2.0,1,0.0,1.0,0.0,0.0,24,936,3,1
321.704987,107.946999,0.0,0.0,0,2.25,1,0.0,1.125,0.0,0.0,24,936,6,1
73.977997,100.793999,0.29166666666666663,80.46738469715541,5,0.0,0,3.911608978333943,0.0,0.0,0.0,24,936,6,0
177.628998,375.40799,0.21501831501831503,0.0,0,0.8153846153846154,0,0.0,0.0,0.0,0.0,20,342,11,0
403.821991,298.033997,0.0,0.0,0,0.2857142857142857,0,0.0,0.0,0.0,0.0,29,2676,7,0
300.255005,69.950996,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,24,936,2,0
44.019001,183.253998,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2,1025,3,0
529.088989,85.565002,0.0,0.0,0,0.3333333333333333,0,0.0,0.0,0.0,0.0,27,612,11,0
427.561005,139.399994,0.0,0.0,0,0.8214285714285714,0,0.0,0.0,0.0,0.0,27,612,7,0
96.811996,139.725006,0.0,0.0,0,2.9999999999999996,2,0.0,0.9999999999999999,0.0,0.0,2,1025,5,1
488.153992,149.151001,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,27,612,2,0
328.932007,355.60199,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,8,276,6,0
552.862,41.332001,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,15,4,2,0
654.526978,415.213989,0.0,0.0,0,2.238095238095238,5,0.0,0.373015873015873,0.0,0.0,43,2167,7,1
337.756012,432.272003,0.4,178.69527134202517,4,3.0,1,14.295621707362013,3.0,42.886865122086036,0.016026481734710777,29,2676,5,2
529.75,91.084999,0.0,0.0,0,1.4857142857142858,4,0.0,0.5942857142857143,0.0,0.0,27,612,7,2
649.799011,419.572998,0.0,0.0,0,0.5714285714285714,0,0.0,0.0,0.0,0.0,43,2167,4,0
383.829987,398.269012,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,8,0
503.459015,90.054001,0.0,0.0,0,2.0,0,0.0,2.0,0.0,0.0,27,612,5,1
361.161987,352.626007,1.1666666666666665,60.332412515993425,2,1.5,1,23.46260486733077,0.75,17.59695365049808,0.06375707844383362,8,276,5,1
176.460999,256.299988,0.0,0.0,0,0.2857142857142857,6,0.0,0.04081632653061224,0.0,0.0,29,2676,6,1
364.118011,275.187012,0.0,0.0,0,0.6857142857142857,0,0.0,0.0,0.0,0.0,29,2676,10,0
517.559021,238.296997,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,16,579,5,0
79.410004,312.38501,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,1,0
456.877014,309.286987,1.25,163.21764610482532,2,2.0,2,68.00735254367721,0.6666666666666666,45.33823502911814,0.01694253924854938,29,2676,6,1
453.812012,330.363007,0.0,0.0,0,2.25,0,0.0,2.25,0.0,0.0,29,2676,5,1
112.038002,266.480988,0.0,0.0,0,0.5,0,0.0,0.0,0.0,0.0,29,2676,12,0
604.408997,193.248993,0.0,0.0,0,1.0333333333333332,9,0.0,0.10333333333333332,0.0,0.0,43,2167,9,1
246.042999,140.806,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2,1025,4,0
245.315002,70.517998,0.3666666666666667,0.0,0,0.0,0,0.0,0.0,0.0,0.0,24,936,2,0
605.19397,198.729004,0.0,0.0,0,4.076984126984127,2,0.0,1.358994708994709,0.0,0.0,43,2167,11,1
543.606018,376.45401,0.1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,9,0
146.537994,273.415009,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,6,0
313.734985,438.216003,0.0,0.0,0,0.4,0,0.0,0.0,0.0,0.0,29,2676,2,0
274.154999,151.121002,0.0,0.0,0,0.2857142857142857,0,0.0,0.0,0.0,0.0,2,1025,5,0
146.962997,343.812012,0.0,0.0,0,2.2222222222222223,1,0.0,1.1111111111111112,0.0,0.0,20,342,5,1
228.440994,344.549988,0.0,0.0,0,3.6666666666666665,1,0.0,3.6666666666666665,0.0,0.0,41,12,5,2
545.802979,295.734985,0.0,0.0,0,1.2222222222222223,0,0.0,0.0,0.0,0.0,43,2167,6,0
377.362,145.630997,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,42,4,2,0
537.369019,135.404999,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,16,579,5,0
478.368011,357.381012,0.5,115.56383517346592,1,4.0,0,28.89095879336648,12.0,346.69150552039775,0.12955586902854924,29,2676,3,3
634.114014,433.450012,0.0,0.0,0,0.5636363636363637,0,0.0,0.0,0.0,0.0,43,2167,9,0
207.701996,164.740997,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2,1025,3,0
633.005005,214.638,0.0,0.0,0,1.2857142857142856,3,0.0,0.3214285714285714,0.0,0.0,43,2167,9,1
582.921021,272.690002,0.1,0.0,0,0.2857142857142857,6,0.0,0.04081632653061224,0.0,0.0,43,2167,6,1
48.979,323.148987,0.0,0.0,0,0.3,0,0.0,0.0,0.0,0.0,29,2676,13,0
534.245972,219.477005,0.08333333333333333,0.0,0,0.0,0,0.0,0.0,0.0,0.0,16,579,7,0
95.790001,173.679993,1.1111111111111112,84.41563836162112,1,0.0,0,46.89757686756729,0.0,0.0,0.0,2,1025,4,0
637.531982,313.834015,0.225,0.0,0,0.25,0,0.0,0.0,0.0,0.0,33,230,7,0
184.455994,263.634003,0.0,0.0,0,0.3,0,0.0,0.0,0.0,0.0,29,2676,15,0
232.057999,252.199005,0.5,0.0,0,2.1333333333333333,4,0.0,1.28,0.0,0.0,29,2676,8,3
645.991028,76.435997,0.2159090909090909,0.0,0,0.2857142857142857,0,0.0,0.0,0.0,0.0,43,2167,7,0
550.383972,139.181,0.0,0.0,0,2.033333333333333,4,0.0,0.4066666666666666,0.0,0.0,16,579,7,1
109.367996,174.509003,0.14285714285714285,0.0,0,0.5,0,0.0,0.0,0.0,0.0,2,1025,12,0
324.644012,79.393997,0.08333333333333333,0.0,0,2.947619047619048,4,0.0,1.1790476190476191,0.0,0.0,24,936,8,2
168.783997,250.097,0.0,0.0,0,0.5,0,0.0,0.0,0.0,0.0,29,2676,7,0
524.663025,249.332001,2.003968253968254,108.2497113160123,1,0.0,0,108.46449248925835,0.0,0.0,0.0,16,579,8,0
574.252014,290.972992,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,5,0
477.010986,43.278999,1.0,69.39740629158989,3,0.8,0,17.349351572897472,0.0,0.0,0.0,27,612,8,0
544.224976,414.717987,0.0,0.0,0,0.3333333333333333,0,0.0,0.0,0.0,0.0,43,2167,11,0
324.276001,405.121002,0.0,0.0,0,1.0,2,0.0,0.6666666666666666,0.0,0.0,29,2676,3,2
500.648987,230.050003,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,16,579,5,0
558.083984,344.408997,0.0,0.0,0,1.8416666666666668,9,0.0,0.18416666666666667,0.0,0.0,43,2167,10,1
309.371002,348.778015,0.20952380952380953,0.0,0,0.5227272727272727,10,0.0,0.09504132231404959,0.0,0.0,8,276,14,2
544.304993,392.803009,0.0,0.0,0,0.5833333333333333,0,0.0,0.0,0.0,0.0,43,2167,5,0
511.977997,62.112,0.0,0.0,0,0.2857142857142857,0,0.0,0.0,0.0,0.0,27,612,4,0
488.656006,49.91,0.0,0.0,0,0.4,0,0.0,0.0,0.0,0.0,27,612,7,0
632.078979,229.300995,0.0,0.0,0,0.4,0,0.0,0.0,0.0,0.0,43,2167,6,0
623.487976,217.162003,0.0,0.0,0,0.5,0,0.0,0.0,0.0,0.0,43,2167,7,0
644.817017,455.401001,0.0,0.0,0,2.0,0,0.0,2.0,0.0,0.0,43,2167,3,1
243.104996,77.766998,1.0,117.53722814495839,1,0.0,0,58.768614072479195,0.0,0.0,0.0,24,936,5,0
369.136993,287.411011,0.25,0.0,0,1.1666666666666665,3,0.0,0.29166666666666663,0.0,0.0,29,2676,3,1
317.820007,80.373001,0.08333333333333333,0.0,0,0.0,0,0.0,0.0,0.0,0.0,24,936,9,0
385.101013,288.636993,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,8,0
553.138,367.962006,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,3,0
392.169006,391.401001,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,4,0
29.25,110.994003,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,24,936,3,0
241.302994,410.138,0.0,0.0,0,0.75,0,0.0,0.0,0.0,0.0,29,2676,7,0
591.562988,282.493011,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,8,0
228.990005,273.638,0.17424242424242425,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,10,0
295.316986,424.466003,0.0,0.0,0,1.3333333333333333,0,0.0,0.0,0.0,0.0,29,2676,6,0
632.637024,392.834991,0.0,0.0,0,1.3888888888888888,2,0.0,0.46296296296296297,0.0,0.0,43,2167,6,1
112.639999,174.794998,1.0011904761904762,89.97777503361594,6,0.0,0,12.869270204637926,0.0,0.0,0.0,2,1025,10,0
211.501999,75.518997,0.25,68.11754546370561,3,1.0,1,4.257346591481601,0.5,2.1286732957408003,0.002274223606560684,24,936,3,1
461.567993,72.370003,0.1111111111111111,0.0,0,1.0,1,0.0,0.5,0.0,0.0,27,612,7,1
440.992004,62.826,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,27,612,2,0
92.330002,395.157013,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,9,0
278.160004,430.859009,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,4,0
629.744019,422.239014,0.3666666666666667,0.0,0,1.6,3,0.0,0.4,0.0,0.0,43,2167,9,1
514.726013,352.324005,0.0,0.0,0,0.5555555555555556,0,0.0,0.0,0.0,0.0,43,2167,9,0
155.654999,378.908997,0.6722222222222222,47.77028364998475,9,1.4555555555555555,8,3.2112246231378636,0.1617283950617284,0.5193462044827903,0.0015185561534584514,20,342,9,1
66.711998,153.169998,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2,1025,9,0
645.575012,423.791992,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,4,0
614.255005,242.220001,0.0,0.0,0,2.5222222222222226,1,0.0,1.2611111111111113,0.0,0.0,43,2167,10,1
615.049011,424.364014,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,7,0
627.604004,129.175995,0.18181818181818182,0.0,0,1.4722222222222223,3,0.0,0.3680555555555556,0.0,0.0,43,2167,8,1
639.416016,342.035004,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,33,230,6,0
39.000999,78.473,0.2,0.0,0,0.4,4,0.0,0.08,0.0,0.0,24,936,6,1
438.796997,115.728996,1.5833333333333333,303.2523701473741,0,0.0,0,480.1495860666756,0.0,0.0,0.0,27,612,9,0
21.398001,310.923004,0.0,0.0,0,2.5243506493506493,5,0.0,0.8414502164502164,0.0,0.0,29,2676,8,2
507.082001,167.220993,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,27,612,4,0
527.401978,394.847992,0.2,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,7,0
341.178986,270.704987,0.0,0.0,0,0.16666666666666666,0,0.0,0.0,0.0,0.0,29,2676,7,0
527.716003,307.20401,0.0,0.0,0,0.6857142857142857,0,0.0,0.0,0.0,0.0,43,2167,5,0
545.049988,343.299011,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,6,0
20.507999,104.330002,1.2,68.19090848492928,2,1.4,0,27.27636339397171,0.0,0.0,0.0,24,936,6,0
36.661999,104.369003,0.4095238095238095,0.0,0,0.0,0,0.0,0.0,0.0,0.0,24,936,7,0
305.911011,421.604004,0.0,0.0,0,0.4,0,0.0,0.0,0.0,0.0,29,2676,8,0
475.622986,40.736,0.41666666666666663,54.909015653169384,5,2.8,4,3.813126087025651,1.6799999999999997,6.406051826203093,0.010467404944776297,27,612,7,3
234.123993,269.299988,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,9,0
176.632004,371.200012,0.315018315018315,59.329587896765304,12,1.6153846153846154,0,1.4376851392284633,0.0,0.0,0.0,20,342,14,0
539.492004,440.441986,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,7,0
94.842003,135.203995,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2,1025,2,0
564.088013,373.161011,0.0,0.0,0,2.3000000000000003,4,0.0,0.9200000000000002,0.0,0.0,43,2167,4,2
204.796005,97.933998,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,24,936,4,0
24.368999,347.033997,0.0,0.0,0,2.666666666666667,0,0.0,2.666666666666667,0.0,0.0,29,2676,4,1
482.309998,243.417999,0.0,0.0,0,3.75,1,0.0,1.875,0.0,0.0,16,579,6,1
65.293999,376.277008,1.45,163.2789024950866,1,0.0,0,118.37720430893779,0.0,0.0,0.0,29,2676,6,0
549.942993,317.278992,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,4,0
458.369995,86.004997,0.0,0.0,0,3.9999999999999996,1,0.0,1.9999999999999998,0.0,0.0,27,612,6,1
427.535004,140.841995,0.0,0.0,0,0.8214285714285714,6,0.0,0.3520408163265306,0.0,0.0,27,612,6,3
633.658997,79.555,0.14285714285714285,0.0,0,2.5666666666666664,5,0.0,1.2833333333333332,0.0,0.0,43,2167,10,3
117.547997,402.826996,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,11,0
172.761993,324.575989,0.14285714285714285,0.0,0,0.0,0,0.0,0.0,0.0,0.0,20,342,3,0
36.710999,368.230988,0.0,0.0,0,1.7714285714285714,4,0.0,0.35428571428571426,0.0,0.0,29,2676,8,1
313.97699,272.813995,0.0,0.0,0,0.3333333333333333,5,0.0,0.05555555555555555,0.0,0.0,29,2676,7,1
67.602997,392.697998,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,6,0
243.130005,110.615997,0.5,68.22756041366274,1,0.0,0,17.056890103415686,0.0,0.0,0.0,24,936,5,0
371.605988,334.967987,1.05,53.58171329847526,4,1.6,4,11.252159792679805,0.32,3.600691133657538,0.013045982368324412,8,276,6,1
88.966003,176.800003,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2,1025,4,0
347.766998,404.296997,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,7,0
506.118988,92.783997,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,27,612,3,0
104.389999,139.487,0.0,0.0,0,1.0,1,0.0,0.5,0.0,0.0,2,1025,3,1
264.897003,415.571991,0.0,0.0,0,0.5,0,0.0,0.0,0.0,0.0,29,2676,4,0
205.186996,416.304993,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,6,0
658.601013,400.339996,0.9333333333333333,103.89898940798221,4,1.0,0,19.394478022823346,0.0,0.0,0.0,43,2167,8,0
240.733002,151.619995,0.2,466.75153990104843,4,0.0,0,18.67006159604194,0.0,0.0,0.0,2,1025,6,0
501.575012,240.343002,0.0,0.0,0,2.4047619047619047,6,0.0,1.030612244897959,0.0,0.0,16,579,6,3
296.123993,80.073997,0.0,0.0,0,0.4,0,0.0,0.0,0.0,0.0,24,936,5,0
399.773987,381.618988,0.0,0.0,0,0.5,0,0.0,0.0,0.0,0.0,29,2676,10,0
484.973999,215.156006,0.2857142857142857,78.62569554541314,6,1.6,4,3.209212063078087,0.64,2.053895720369976,0.0035473155792227562,16,579,6,2
482.286987,72.296997,0.16666666666666666,0.0,0,7.571428571428571,0,0.0,22.714285714285715,0.0,0.0,27,612,5,3
600.877991,218.716995,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,5,0
661.429993,372.276001,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,33,230,1,0
283.488007,100.249001,0.0,0.0,0,3.6333333333333333,0,0.0,3.6333333333333333,0.0,0.0,24,936,7,1
29.121,146.722,0.0,0.0,0,0.5,0,0.0,0.0,0.0,0.0,2,1025,5,0
648.567993,204.735001,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,2,0
84.971001,293.795013,0.0,0.0,0,2.0,0,0.0,2.0,0.0,0.0,29,2676,3,1
155.304993,75.504997,0.0,0.0,0,0.2,9,0.0,0.02,0.0,0.0,24,936,9,1
315.705994,371.246002,0.5492424242424242,11.40175425099138,7,0.42857142857142855,6,0.7827908931788589,0.12244897959183673,0.09585194610353373,0.003091998261404314,7,31,11,2
638.075989,395.519012,0.14285714285714285,0.0,0,0.5079365079365079,0,0.0,0.0,0.0,0.0,43,2167,7,0
567.028992,155.563995,0.0,0.0,0,0.25,0,0.0,0.0,0.0,0.0,16,579,13,0
34.859001,102.932999,0.24285714285714285,0.0,0,0.0,0,0.0,0.0,0.0,0.0,24,936,7,0
322.812988,179.022003,0.0,0.0,0,0.6857142857142857,0,0.0,0.0,0.0,0.0,2,1025,8,0
143.856003,90.405998,0.14285714285714285,0.0,0,0.0,0,0.0,0.0,0.0,0.0,24,936,7,0
310.351013,265.140015,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,3,0
444.528992,376.501007,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,9,0
626.590027,225.893005,0.0,0.0,0,0.576068376068376,9,0.0,0.0576068376068376,0.0,0.0,43,2167,13,1
555.59198,336.678009,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,3,0
526.419006,138.341003,0.0,0.0,0,0.5151515151515151,0,0.0,0.0,0.0,0.0,16,579,9,0
545.364014,434.648987,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,6,0
309.290009,68.686996,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,24,936,6,0
383.730988,281.222992,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,3,0
100.616997,159.143997,0.0,0.0,0,0.4857142857142857,0,0.0,0.0,0.0,0.0,2,1025,10,0
247.067993,77.082001,0.0,0.0,0,0.5714285714285714,0,0.0,0.0,0.0,0.0,24,936,6,0
176.147995,244.867996,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,1,0
523.346985,307.334015,0.0,0.0,0,0.6857142857142857,4,0.0,0.13714285714285715,0.0,0.0,43,2167,4,1
516.882019,408.386993,0.16666666666666666,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,12,0
528.601013,80.789001,0.0,0.0,0,0.3333333333333333,0,0.0,0.0,0.0,0.0,27,612,13,0
446.259003,336.796997,0.0,0.0,0,0.25,0,0.0,0.0,0.0,0.0,29,2676,3,0
334.89801,420.326996,0.9261904761904762,230.30414672775652,5,0.0,0,35.55091788773702,0.0,0.0,0.0,29,2676,9,0
494.740997,176.848999,0.0,0.0,0,1.488888888888889,2,0.0,0.4962962962962963,0.0,0.0,27,612,8,1
539.702026,233.505997,1.2499999999999998,136.0,2,0.0,0,56.66666666666666,0.0,0.0,0.0,16,579,6,0
241.923996,423.105011,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,3,0
85.893997,394.246002,0.0,0.0,0,0.5151515151515151,0,0.0,0.0,0.0,0.0,29,2676,8,0
645.143982,100.236,0.16666666666666666,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,5,0
226.852005,68.191002,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,24,936,2,0
603.585999,224.449005,0.0,0.0,0,0.2222222222222222,0,0.0,0.0,0.0,0.0,43,2167,13,0
472.407013,362.644012,0.8333333333333333,154.89996772110703,2,0.0,0,43.02776881141862,0.0,0.0,0.0,29,2676,6,0
31.261999,227.115005,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,52,5,4,0
16.011,350.045013,0.0,0.0,0,1.952380952380952,1,0.0,0.976190476190476,0.0,0.0,29,2676,7,1
135.582001,408.735992,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,4,0
295.40799,409.346008,0.0,0.0,0,0.604040404040404,0,0.0,0.0,0.0,0.0,29,2676,7,0
642.065979,200.341995,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,7,0
260.778015,412.066986,0.0,0.0,0,0.5,0,0.0,0.0,0.0,0.0,29,2676,6,0
194.470993,157.386993,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2,1025,8,0
92.758003,279.356995,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,2,0
169.697998,411.855988,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,7,0
496.09201,204.783005,0.0,0.0,0,2.0,1,0.0,3.0,0.0,0.0,16,579,1,3
358.332001,426.279999,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,44,6,2,0
176.645996,160.117996,0.0,0.0,0,0.18181818181818182,0,0.0,0.0,0.0,0.0,2,1025,11,0
543.88501,315.92099,0.0,0.0,0,0.8484848484848484,0,0.0,0.0,0.0,0.0,43,2167,8,0
155.746994,93.084999,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,24,936,4,0
563.966003,441.789001,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,11,0
175.25,81.763,0.5,0.0,0,0.0,0,0.0,0.0,0.0,0.0,24,936,7,0
407.306,380.221008,0.0,0.0,0,1.6908730158730159,7,0.0,0.42271825396825397,0.0,0.0,29,2676,11,2
106.319,76.723999,0.7575757575757576,390.3101330993086,4,0.0,0,59.1378989544407,0.0,0.0,0.0,24,936,10,0
154.207993,229.276993,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,25,5,1,0
471.562012,60.813999,0.2,0.0,0,0.0,0,0.0,0.0,0.0,0.0,27,612,8,0
192.332993,344.489014,0.692099567099567,62.25752966509352,7,1.4,3,5.3860511662374595,0.35,1.8851179081831106,0.005512040667202078,20,342,8,1
278.998993,264.144989,0.0,0.0,0,0.7555555555555555,0,0.0,0.0,0.0,0.0,29,2676,8,0
285.610992,116.195999,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,24,936,1,0
32.783001,69.609001,0.0,0.0,0,0.4,0,0.0,0.0,0.0,0.0,24,936,3,0
528.734009,123.216003,0.0,0.0,0,4.600449550449551,4,0.0,2.760269730269731,0.0,0.0,16,579,11,3
433.059998,348.891998,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,9,0
376.852997,412.78299,0.08333333333333333,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,8,0
44.091999,143.231003,0.1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2,1025,6,0
515.718018,419.367004,0.1111111111111111,0.0,0,0.4722222222222222,8,0.0,0.05246913580246913,0.0,0.0,43,2167,9,1
292.010986,406.990997,0.0,0.0,0,0.38181818181818183,0,0.0,0.0,0.0,0.0,29,2676,7,0
281.390015,267.769012,0.0,0.0,0,0.45,0,0.0,0.0,0.0,0.0,29,2676,9,0
35.945,177.561996,0.31313131313131315,0.0,0,0.325,0,0.0,0.0,0.0,0.0,2,1025,11,0
171.985992,250.235992,0.0,0.0,0,0.5,3,0.0,0.125,0.0,0.0,29,2676,8,1
578.190979,393.381989,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,8,0
626.460999,316.053009,0.0,0.0,0,2.0,1,0.0,1.0,0.0,0.0,33,230,4,1
321.894989,86.941002,0.0,0.0,0,0.375,0,0.0,0.0,0.0,0.0,24,936,5,0
335.011993,334.578003,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,8,276,10,0
645.552002,167.330994,0.06666666666666667,0.0,0,0.6222222222222222,8,0.0,0.06913580246913581,0.0,0.0,43,2167,8,1
76.445,76.889,0.5178571428571428,371.2357741382153,3,1.1607142857142856,3,48.06177433039394,0.2901785714285714,13.946497015516096,0.014900103649055658,24,936,8,1
345.812012,272.641998,0.0,0.0,0,0.16666666666666666,0,0.0,0.0,0.0,0.0,29,2676,15,0
94.321999,383.47699,0.0,0.0,0,4.761904761904762,1,0.0,2.380952380952381,0.0,0.0,29,2676,8,1
61.673,288.597992,0.0,0.0,0,0.5,7,0.0,0.1875,0.0,0.0,29,2676,8,3
102.501999,412.378998,0.0,0.0,0,0.5,3,0.0,0.125,0.0,0.0,29,2676,3,1
190.988007,175.787003,0.0,0.0,0,1.4,0,0.0,0.0,0.0,0.0,2,1025,10,0
614.085999,282.567993,0.5428571428571429,1019.6469977399041,4,0.0,0,110.7045311831896,0.0,0.0,0.0,43,2167,8,0
429.002991,84.120003,0.0,0.0,0,2.0,1,0.0,1.0,0.0,0.0,27,612,5,1
342.325012,403.127014,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,6,0
225.578995,148.841003,0.14285714285714285,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2,1025,4,0
129.897995,326.106995,0.45,40.92676385936225,3,0.0,0,4.604260934178253,0.0,0.0,0.0,20,342,7,0
195.841003,259.089996,0.07692307692307693,0.0,0,1.7663003663003662,13,0.0,0.12616431187859758,0.0,0.0,29,2676,14,1
557.013977,386.488007,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,5,0
234.843002,170.406998,0.0,0.0,0,0.9301587301587301,8,0.0,0.10335097001763667,0.0,0.0,2,1025,9,1
641.059021,422.10199,0.0,0.0,0,0.6190476190476191,0,0.0,0.0,0.0,0.0,43,2167,6,0
584.539978,291.368988,0.0,0.0,0,0.5645604395604396,0,0.0,0.0,0.0,0.0,43,2167,13,0
277.384003,186.223007,0.0,0.0,0,2.0,0,0.0,2.0,0.0,0.0,39,6,5,1
119.815002,296.545013,0.0,0.0,0,2.0,1,0.0,3.0,0.0,0.0,29,2676,5,3
90.032997,159.981003,0.0,0.0,0,0.5,0,0.0,0.0,0.0,0.0,2,1025,7,0
440.968994,301.859009,0.0,0.0,0,1.3333333333333333,3,0.0,0.3333333333333333,0.0,0.0,29,2676,6,1
524.815002,326.561005,0.0,0.0,0,0.6190476190476191,0,0.0,0.0,0.0,0.0,43,2167,4,0
487.795013,238.763,0.30952380952380953,0.0,0,0.4857142857142857,9,0.0,0.04857142857142857,0.0,0.0,16,579,13,1
260.979004,270.35199,1.0472222222222223,163.21764610482532,3,0.0,0,42.731286514943854,0.0,0.0,0.0,29,2676,9,0
